text,true_label,predicted,confidence,text_length,length_bin,confidence_bin,error_type
"Trial of alleged ringleader of Benghazi attack begins in Washington WASHINGTON (Reuters) - Federal prosecutors opened their case against Ahmed Abu Khatallah on Monday by telling jurors he orchestrated the 2012 attack on a U.S. diplomatic compound in Benghazi, Libya, that killed U.S. Ambassador Christopher Stevens and three other Americans. Khatallah has been awaiting trial since 2014, when he was captured by a team of U.S. military and FBI officials in Libya and transported on a 13-day journey to the United States aboard a Navy vessel. In his opening statement in U.S. District court for the District of Columbia, federal prosecutor John Crabb said Khatallah hates America  with a vengeance  and played a leading role in organizing the Sept. 11, 2012, attack on the U.S. diplomatic mission in Benghazi. Khatallah, he said,  didn t light the fires and he didn t fire the mortars but you will hear he is just as guilty as the men who lit those fires.  Khatallah, who face charges including murder and providing material support to terrorists, sat at the table wearing a white shirt and headphones that allowed him to hear an Arabic translation of the proceedings. Defense attorney Jeffrey Robinson denied that his client had anything to do with the planning of the attack.  The evidence is going to show that Mr. Abu Khatallah did not participate in the attack,  he said.  Monday s session included harrowing testimony from Special Agent Scott Wickland, who described how he tried to get Stevens and State Department staffer Sean Smith to safety as they crawled on their bellies through thick, black smoke as fire engulfed the mission.  At first I had my hand on the ambassador and we were crawling,  he recalled.   I was breathing through the last centimeter of air on the ground... and I am yelling to the other guys,  Come on! We can make it!   And within that 8 meters, they disappeared.  Crabb, the prosecutor, also previewed some of the other testimony the jury will hear from witnesses who claim they heard Khatallah discuss his involvement in the attack. One witness, who was later paid $7 million to help the United States lure Khatallah to the spot where he was captured, will tell jurors he heard the defendant say he  would have killed all of the Americans that night,  Crabb said. Crabb also showed grainy video footage from the night of the attack with images of more than a half-dozen suspected associates of Khatallah. Khatallah appeared in one video as armed militia entered a room that held closely guarded maps and other records. Robinson said his client went to the mission only to see what was happening and warned people to steer clear of the gunfire. He also said some of the government s witnesses  are people who lie.  The trial, which resumes on Tuesday, is expected to last several weeks. ",0,1,0.8640931620939235,2820,very long (2K+),confident (0.8+),False Positive (Real->Fake)
"From blind date to Botswana's stars, Prince Harry charts love for U.S. actress Meghan Markle LONDON (Reuters) - Just four weeks after a blind date with U.S. actress Meghan Markle that left him  beautifully surprised , Britain s Prince Harry took his wife-to-be on a trip to Botswana to camp under the stars in his tent. Harry, 33, Queen Elizabeth s grandson and fifth-in-line to the British throne, and Markle, 36, best known for her role in the U.S. TV legal drama  Suits , got engaged this month at their cottage in London over a roast chicken dinner. In their first broadcast interview since announcing the news earlier on Monday, Harry and Markle held hands as they discussed the moment of their proposal and their courtship.  It was just an amazing surprise. It was so sweet and natural, and very romantic. He got on one knee,  Markle said.  I could barely let you finish proposing. I said,  can I say yes now?  Harry said that he had not watched the show which made Markle s name, and Markle too was relatively unfamiliar with Britain s royal family before meeting Harry.  I had never watched  Suits , I had never heard of Meghan before and I was beautifully surprised when I walked into that room and saw her. I was like,  OK well I m going to have to really up my game here ,  Harry said.   It was I think about three maybe four weeks later that I managed to persuade her to come and join me in Botswana and we camped out with each other under the stars.   Harry and Markle, who is a divorcee, met in July 2016 after they were introduced through a friend who set them up on a blind date. But it was not until September that they made their first public appearance together at the Invictus Games in Toronto, a sports event for wounded veterans. They are due to marry in the spring of next year.  The fact that I fell in love with Meghan so incredibly quickly was confirmation to me that all the stars were aligned, everything was just perfect,  Harry said.  This beautiful woman just tripped and fell into my life, I fell into her life.  The prince, the younger son of heir-to-the-throne Prince Charles and his first wife Diana, publicly confirmed their relationship months later in a rebuke to the media over its alleged intrusion into Markle s private life.  As she got to know Harry, Markle learnt about the huge amount of public scrutiny that the royals face, and she said she was not prepared for the level of attention their relationship would have.  I did not have any understanding of just what it would be like,  she said, saying there was a misconception that because she was an actress she would be used to being in the media spotlight. In his office s warning to the media, Harry referred to the sexism and racism directed at Markle, whose father is white and  her mother African-American. Harry said he had to warn his future wife about the media attention they would face.  Any the end of day I m really just proud of who I am and where I come from and we have never put any focus on that,  she said.  We were just hit so hard at the beginning with a lot of mistruths.  Markle said she had met Queen Elizabeth, who she said was an incredible woman. Harry quipped that the queen s corgis had taken to her straight away despite barking at him for years.  Markle showed off her three-stone engagement ring set in yellow gold, which features a diamond from Botswana and two other gems from the collection of his mother, Diana, who died in a car crash in 1997.   It s beautiful, and he designed it. It s incredible ... obviously not being able to meet his mum, it s so important to me to know that she s a part of this with us,  Markle said, turning to Harry as she spoke about the ring.      It s incredibly special to be able to have this, which sort of links where you come from, and Botswana, which is important to us, it s perfect.  ",0,1,0.5531019596519521,3854,very long (2K+),borderline (0.4-0.6),False Positive (Real->Fake)
"BREAKING: U.S. SUPREME COURT JUSTICE ANTONIN SCALIA Found Dead In TX Antonin Scalia was one of our most reliable, conservative US Supreme Court Justices. Pray for our nation Conservative U.S. Supreme Court Justice Antonin Scalia has died, setting up a major political showdown between President Barack Obama and the Republican-controlled Senate over who will replace him just months before a presidential election. On behalf of the court and retired justices, I am saddened to report that our colleague Justice Antonin Scalia has passed away,  Chief Justice John Roberts said in a statement on Saturday, calling Scalia, 79, an  extraordinary individual and jurist. Scalia s death was first reported by the San Antonio News-Express, who said he had apparently died of natural causes while visiting a luxury resort in West Texas.Appointed to the top U.S. court in 1986 by President Ronald Reagan, Scalia was known for his strident conservative views and theatrical flair in the courtroom.Obama, who is traveling in California, extended his condolences, and the White House said he would have more to say about Scalia s death later on Saturday.The U.S. president will face a stiff battle to win confirmation of a nominee to replace the dead jurist, with Republicans likely to delay in the hope that one of their own wins the November election.Obama could tilt the balance of the nation s highest court, which now consists of four conservatives and four liberals, if he is successful in pushing his nominate through the Senate confirmation process. Conservative Justice Anthony Kennedy sometimes joins with the liberals on high profile issues, including gay rights and the death penalty. Justice Scalia was an American hero. We owe it to him, and the nation, for the Senate to ensure that the next president names his replacement,  Senator Ted Cruz of Texas, a Republican presidential candidate, said on Twitter.The court is set to decide its first major abortion case in nearly 10 years as well as key cases on voting rights, affirmative action and immigration.POSSIBLE REPLACEMENTSScalia s replacement would be Obama s third appointment to the nine-justice court.Obama s first two appointments to the court, liberals Sonia Sotomayor in 2009 and Elena Kagan in 2010, both experienced relatively smooth confirmation hearings in the Senate, which was then controlled by Democrats. Sotomayor was approved by a 68-31 vote and Kagan by 63-37.The battle over Scalia s replacement will be different, with Republicans now in charge of the Senate and keen to exert their influence over the process. Obama is likely to be forced into picking a moderate with little or no history of advocating for liberal causes. Via: Yahoo News",1,0,0.01346212830279211,2715,very long (2K+),uncertain (<0.4),False Negative (Fake->Real)
"FANTASTIC! TRUMP’S 7 POINT PLAN To Reform Healthcare Begins With A Bombshell! Since March of 2010, the American people have had to suffer under the incredible economic burden of the Affordable Care Act Obamacare. This legislation, passed by totally partisan votes in the House and Senate and signed into law by the most divisive and partisan President in American history, has tragically but predictably resulted in runaway costs, websites that don t work, greater rationing of care, higher premiums, less competition and fewer choices. Obamacare has raised the economic uncertainty of every single person residing in this country. As it appears Obamacare is certain to collapse of its own weight, the damage done by the Democrats and President Obama, and abetted by the Supreme Court, will be difficult to repair unless the next President and a Republican congress lead the effort to bring much-needed free market reforms to the healthcare industry.Congress must act. Our elected representatives in the House and Senate must:1. Completely repeal Obamacare. Our elected representatives must eliminate the individual mandate. No person should be required to buy insurance unless he or she wants to.2. Modify existing law that inhibits the sale of health insurance across state lines. As long as the plan purchased complies with state requirements, any vendor ought to be able to offer insurance in any state. By allowing full competition in this market, insurance costs will go down and consumer satisfaction will go up.3. Allow individuals to fully deduct health insurance premium payments from their tax returns under the current tax system. Businesses are allowed to take these deductions so why wouldn t Congress allow individuals the same exemptions? As we allow the free market to provide insurance coverage opportunities to companies and individuals, we must also make sure that no one slips through the cracks simply because they cannot afford insurance. We must review basic options for Medicaid and work with states to ensure that those who want healthcare coverage can have it.4. Allow individuals to use Health Savings Accounts (HSAs). Contributions into HSAs should be tax-free and should be allowed to accumulate. These accounts would become part of the estate of the individual and could be passed on to heirs without fear of any death penalty. These plans should be particularly attractive to young people who are healthy and can afford high-deductible insurance plans. These funds can be used by any member of a family without penalty. The flexibility and security provided by HSAs will be of great benefit to all who participate.5. Require price transparency from all healthcare providers, especially doctors and healthcare organizations like clinics and hospitals. Individuals should be able to shop to find the best prices for procedures, exams or any other medical-related procedure.6. Block-grant Medicaid to the states. Nearly every state already offers benefits beyond what is required in the current Medicaid structure. The state governments know their people best and can manage the administration of Medicaid far better without federal overhead. States will have the incentives to seek out and eliminate fraud, waste and abuse to preserve our precious resources.7. Remove barriers to entry into free markets for drug providers that offer safe, reliable and cheaper products. Congress will need the courage to step away from the special interests and do what is right for America. Though the pharmaceutical industry is in the private sector, drug companies provide a public service. Allowing consumers access to imported, safe and dependable drugs from overseas will bring more options to consumers.",1,0,0.32759787480941516,3724,very long (2K+),uncertain (<0.4),False Negative (Fake->Real)
"“G#d d*mn America”: DISTURBING PHOTOS Illustrate Obama’s “Diplomacy” Failure In Iran Yes this massive protest against America just happened today! Thousands of Iranians burned the American flag and chanted slogans Wednesday as they marked the anniversary of the seizure of the U.S. Embassy in Tehran by militant students 36 years ago.The annual state-organized rally drew greater attention this year, as Iranian hard-liners look to counter moderate President Hassan Rouhani s outreach to the West following a landmark nuclear deal reached with world powers in July. An Iranian official also chose the occasion to announce the arrest of an unspecified number of allegedly pro-American writers.The hard-liners fear Rouhani s efforts to improve relations will pave the way for the United States to undermine and eventually dismantle the Islamic republic formed after the 1979 revolution.On Nov. 4, 1979, militant students stormed the U.S. Embassy compound and took 52 Americans hostage after Washington refused to hand over the toppled U.S.-backed shah, Mohammad Reza Pahlavi, for trial in Iran. The students held the hostages for 444 days, and the two countries have had no diplomatic relations since then.Protesters on Wednesday carried placards reading  political and security penetration is forbidden.  They pumped their fists in the air, shouting  God damn America,  and  No compromise, no surrender to U.S. Others carried banners rejecting U.S. fast food chains McDonald s and Starbucks. Authorities recently closed a newly opened knock-off of KFC, saying it was unlicensed.Hard-liners view fast food outlets and other American products as part of a  cultural invasion  by the U.S. aimed at undermining Islamic rule and public morality.Foreign firms are poised to return to Iran following the lifting of international sanctions under the nuclear deal, but it remains unclear whether American brands will be allowed in.Iran s state TV showed similar demonstrations in other Iranian cities to mark the occasion, known as the  National Day against Global Arrogance. Wednesday s rally in Tehran also saw State Prosecutor Ebrahim Raeisi announce that the intelligence department of the elite Revolutionary Guard had detained a number of writers. The intelligence and security forces identified and cracked down on a network of penetration in media and cyberspace and detained spies and writers hired by Americans,  he told the rally, without elaborating. Under no circumstances will we allow penetration of Americans in economic, social and cultural areas,  he added.Iran has arrested a number of activists, journalists and artists since Rouhani s 2013 election and currently holds four Iranians with U.S. citizenship, including a Washington Post reporter. Analysts say the arrests are the work of hard-liners in the judiciary and the security forces. Via: AP News",1,0,0.46579714159316604,2862,very long (2K+),borderline (0.4-0.6),False Negative (Fake->Real)
"Djokovic hoping Kyrgios can stop squandering his gifts SHANGHAI (Reuters) - World number one Novak Djokovic hopes Nick Kyrgios can learn some “life lessons” after the Australian was fined by the ATP Tour for breaching its code of conduct during a contentious defeat at the Shanghai Masters. The Australian was beaten 6-3 6-1 by Mischa Zverev in a second-round match on Wednesday in which he put in a series of half-hearted serves and appeared to be walking off court before the unseeded German had completed his shot. The 21-year-old, who has had a number of scrapes with tennis authorities over his behavior in the past, also clashed with spectators before being booed off the court and was subsequently fined $16,500 by the ATP for his behavior. Speaking at the same tournament on Thursday, Djokovic described Kyrgios as one of the greatest talents that the game has seen lately, and said he hoped the Australian would stop squandering his gifts. “He’s got huge potential, huge game,” Djokovic added. “I mean he’s been doing well, he’s around 15 in the world so you’ve got to give him credit for that, but on the other hand he obviously has life lessons to learn and he’s still relatively young and hopefully that is going to happen.” World number two Andy Murray said he would be happy to mentor Kyrgios. “If he ever wanted to talk to me or ask me anything, I would obviously be open to that. You don’t want to see young guys who are in the spotlight, struggling and making mistakes, doing things that ultimately hurt them,” the Briton told reporters. A contrite Kyrgios did apologize via Twitter a few hours after his defeat. “Not good enough today on many levels,” he wrote. “I’m better than that. I can go on about excuses but there are none. Sorry #StillAWorkInProgress.”  ",0,1,0.8840053301912593,1780,long (500-2K),confident (0.8+),False Positive (Real->Fake)
"PRESIDENT TRUMP Looking at Executive Action on Obamacare Remember during the effort to get Obamacare passed when Nancy Pelosi said: We ll go through the gate. If the gate s closed, we ll go over the fence. If the fence is too high, we ll pole vault in. If that doesn t work, we ll parachute in but we re going to get health care reform passed for the America people. (at 1:10 mark)Well, now if looks like President Trump might  parachute in  to get rid of Obamacare U.S. Senator Rand Paul said he spoke to President Donald Trump by phone about healthcare reform on Monday and told the president he thought Trump had the authority to create associations that would allow organizations to offer group health insurance plans.Paul, a Republican, told reporters that Trump was considering taking some form of executive action to address problems with the healthcare system after the Senate failed last week to pass a measure to reform the system.Allowing groups like AARP, which represents retirees, to form health associations could enable individuals and small businesses to form larger groups to negotiate with health insurance companies for lower rates.Via: Reuters ",1,0,0.04405664942765801,1165,long (500-2K),uncertain (<0.4),False Negative (Fake->Real)
"LOONY CALIFORNIA SECESSION Group Proclaims They’ve Opened An Embassy…In Russia [Video] California gained an embassy in Russia last weekend, at least in the eyes of those who have promised to seek a statewide vote on secession, nicknamed  Calexit,  in 2018.Louis Marinelli, a San Diego resident who is the leader of the group promoting an effort to turn the state into an independent country, organized the Moscow event that was publicized on social media. We want to start laying the groundwork for a dialogue about an independent California joining the United Nations now,  he said in an email Monday.Read more: LA Times",1,0,0.42082624831790183,621,long (500-2K),borderline (0.4-0.6),False Negative (Fake->Real)
"NORTH KOREA: Trump’s Recklessness Could Trigger All-Out Conflict on Korean Peninsula  21st Century Wire says Washington s muscle flexing seems to have taken on a life of its own as the shadow of US neocolonialism falls over much of the world with increasing intensity. In Syria, the US is lashing out, lawlessly, at the bastion of resistance that has been denying its objectives for almost seven years. Now, the US secretary of State, Rex Tillerson has declared that China should  exert much greater economic and diplomatic pressure  on North Korea to step away from its nuclear and missile programmes. Footage of a reported, massive  live fire  drill conducted by the North Koreans in April 2017 gives some indication of what the US might face if this  escalation  is magnified beyond recall, by the usual suspects at Fox News and CNN This report is from Peter Symonds of WSWS:In what amounted to a barely disguised threat, US Secretary of State Rex Tillerson yesterday declared that China had to  exert much greater economic and diplomatic pressure  on North Korea to abandon its nuclear and missile programs, if it  wants to prevent a further escalation in the region. In other words, if Beijing fails to rein in the Pyongyang regime, the US could resort to military measures.Tillerson s remarks followed a top-level meeting in Washington between him and US Defence Secretary James Mattis and their Chinese counterparts China s foreign policy chief Yang Jiechi and General Fang Fenghui, chief of the People s Liberation Army s joint staff department.Tillerson called on China to make greater efforts to halt  illicit  revenue streams to North Korea that allegedly help fund Pyongyang s military programs. Just last week, he told a congressional committee the Trump administration was  at a stage  where  we are going to have to   start taking secondary sanctions that is, penalise countries and corporations that engage in economic activities with North Korea.Unilateral  secondary sanctions  imposed by the US would, above all, fall on Chinese companies. China is, by far, North Korea s largest trading partner. US officials and the media have repeatedly accused Beijing of failing to do enough to choke off trade and finance with the Pyongyang regime. Any penalties against Chinese individuals or entities would quickly sour relations between the US and China.Just before the talks, US President Donald Trump signalled that time was running out for China to force North Korea to bow to US demands.  While I greatly appreciate the efforts of President Xi [Jinping] and China,  he tweeted on Tuesday,  it has not worked out. While Tillerson s remarks indicate the US continues to pressure China for action against North Korea, Trump s tweet is a warning that the US will resort to other measures including military action if there are no results.Asked about Trump s tweet, Defence Secretary Mattis told the joint press conference with Tillerson:  What you re seeing I think is the American people s frustration with a regime that provokes and provokes and provokes and basically plays outside the rules, plays fast and loose with the truth. Mattis denounced Pyongyang in particular for the death of Otto Wambier the American student imprisoned in North Korea who died on Monday after being flown back to the US last week. The Trump administration is considering a ban to prevent Americans from visiting Pyongyang. Three other US citizens are currently jailed in North Korea.The comments of Mattis and Tillerson suggest that relations with China could deteriorate rapidly, especially if North Korea conducts another nuclear test or a long-range missile launch. In comments to CNN, unnamed US officials claimed this week that satellite imagery showed new activity at North Korea s underground nuclear test site and suggested that a sixth nuclear detonation could be imminent.Ahead of yesterday s talks in Washington, US State Department officials indicated that Mattis and Tillerson would press their Chinese counterparts not only on North Korea, but a range of other sensitive issues, including the South China Sea and the so-called war on terrorism.Acting Assistant Secretary of State for East Asia, Susan Thornton, told Voice of America that  all parties should freeze any construction or militarisation of features  in the South China Sea a comment directed especially at China. Last month, the US navy carried out another provocative  freedom of navigation  operation, sending a guided missile destroyer within the 12-nautical-mile territorial limit claimed by China around one of its islets.Trade and economic issues were excluded from yesterday s US-China Diplomatic and Security Dialogue but remained just below the surface. During last year s presidential election campaign, Trump repeatedly denounced China s trade policies and threatened punitive trade war measures. In seeking Beijing s assistance to pressure Pyongyang, Trump suggested the US could make concessions on trade.Having tweeted that Chinese efforts have  not worked out,  the implicit threat is that the US could ramp up the pressure on China over trade.  What Trump is saying is, I don t need you on North Korea now, and therefore maybe we should have it out on these other issues, like trade,  analyst John Delury told the New York Times.China is reluctant to impose new sanctions that will cripple North Korea s economy and provoke a political crisis that could be exploited by the US and its allies. At yesterday s talks, Chinese officials reiterated Beijing s call for renewed negotiations based on a freeze by Pyongyang on its nuclear and missile tests and a freeze by Washington on its joint military exercises in South Korea. The US has flatly rejected the proposal.Above all, the threat of US military strikes against North Korea hangs over Asia. Earlier this week, the Pentagon again sent two B-1 strategic bombers on a mission over the Korean Peninsula in a provocative show of force. The US Navy has two aircraft carrier strike groups stationed in the area, with another on its way.Any US military action against North Korea threatens to trigger an all-out conflict on the Korean Peninsula that could draw in other powers, including China, with devastating consequences. The Trump administration s recklessness is underscored by the fact that it is engaged in an escalating confrontation in Syria that threatens to provoke a clash with Russia and Iran, even as it is ramping up tensions in North East Asia.***FOR MORE INFORMATION ON NORTH KOREA: 21WIRE NORTH KOREA FILESSUPPORT OUR WORK BY SUBSCRIBING & BECOMING A MEMBER @21WIRE.TV",1,0,0.008784310787393848,6620,very long (2K+),uncertain (<0.4),False Negative (Fake->Real)
"Georgia Teachers Fired for Pro-Trump Comments The DeKalb County Georgia School Superintendent, Stephen Green, has issued a warning to all teachers against making statements in support of President Donald Trump or his policies.  Since the warning was given, two teachers have already been forced to tender their resignation.Via World Net Daily: Green is now taking it a step further, warning teachers not to inject their personal beliefs into the classroom if they line up with those of the president of the United States.Green told a local newspaper, the Champion, that his Jan. 30 statement sought to grant students assurance that DeKalb County Schools officials remain committed to being  culturally responsive, diverse and supportive  of DeKalb County s immigrant population. Our schools will be safe places for learning and teaching,  he wrote in the statement.  We will not tolerate any form of bullying or discrimination on or off district property that interferes with learning or the rights of others. Apparently teaching jobs in some Georgia public schools now include furthering the superintendent s personal political views.(Source: The Gateway Pundit)",1,0,0.4477508311778869,1163,long (500-2K),borderline (0.4-0.6),False Negative (Fake->Real)
"VACATIONING LAME-DUCK OBAMA Ready To Announce Sanctions Against Russia The Obama administration plans to announce on Thursday a series of retaliatory measures against Russia for hacking into U.S. political institutions and individuals and leaking information in an effort to help President-elect Donald Trump and other Republican candidates, two U.S. officials said on Wednesday.Both officials declined to specify what actions President Barack Obama has approved, but said targeted economic sanctions, indictments, leaking information to embarrass Russian officials or oligarchs, and restrictions on Russian diplomats in the United States are among steps that have been discussed.One decision that has been made, they said, speaking on the condition of anonymity, is to avoid any moves that exceed the Russian election hacking and risk an escalating cyber conflict that could spiral out of control. One example of an excessive step might be interfering with Russian internet messaging.Russia has repeatedly denied hacking accusations. Trump has dismissed the assessments of the U.S. intelligence community.Obama, in an interview earlier this month with NPR, said,  We need to take action and we will  against Russia for interfering in the U.S. election.Trump seemed to suggest the United States should not impose sanctions on Russia. I think we ought to get on with our lives,  Trump told reporters in Florida on Wednesday when asked about remarks by Republican Senator Lindsey Graham, who said Russia and President Vladimir Putin should expect tough sanctions for the cyber attacks.Russia s Foreign Ministry spokeswoman, Maria Zakharova, promised retaliation on Wednesday against Washington in the event of new economic sanctions.Jim Lewis, a cyber security expert with the Center for Strategic and International Studies think tank, said further sanctions may be an effective U.S. tool in part because they would be difficult for Trump to roll back and because Russia  hates  dealing with them. For the rest of the world, it s like having  scumball  stamped on your forehead,  Lewis said.How to respond to the growing problem of cyber attacks carried out or sponsored by foreign powers has bedeviled Obama, whose eight years in office witnessed a torrent of major hacks against the U.S. government and private organizations that were attributed to China, North Korea, Iran and Russia.In past cases, administration officials have decided to publicly blame North Korea and indict members of China s military for hacking because they decided the net benefit of public shaming   and increased awareness brought to cyber security   outweighed potential risks.But determining an appropriate response to Russia s actions has proven more complicated in part because Russia s cyber capabilities are more advanced and due to fears about disrupting other geopolitical issues, such as the civil war in Syria.Obama may choose to invoke an April 2015 executive order that empowered him to levy sanctions in response to cyber attacks perpetrated by foreign groups targeting infrastructure, such as transportation, or done for economic purposes.Another option would be further economic sanctions against Russia. Washington has already sanctioned Russia over the past two years to punish Moscow for its role in annexing Crimea. But former U.S. officials say the existing measures leave Washington plenty of room to slap new, tougher sanction on Russia in response to cyber intrusions.  ReutersIn recent months, WikiLeaks and I personally have come under enormous pressure to stop publishing what the Clinton campaign says about itself to itself. That pressure has come from the campaign s allies, including the Obama administration, and from liberals who are anxious about who will be elected US President.On the eve of the election, it is important to restate why we have published what we have.The right to receive and impart true information is the guiding principle of WikiLeaks   an organization that has a staff and organizational mission far beyond myself. Our organization defends the public s right to be informed.This is why, irrespective of the outcome of the 2016 US Presidential election, the real victor is the US public which is better informed as a result of our work.The US public has thoroughly engaged with WikiLeaks  election related publications which number more than one hundred thousand documents. Millions of Americans have pored over the leaks and passed on their citations to each other and to us. It is an open model of journalism that gatekeepers are uncomfortable with, but which is perfectly harmonious with the First Amendment.We publish material given to us if it is of political, diplomatic, historical or ethical importance and which has not been published elsewhere. When we have material that fulfills this criteria, we publish. We had information that fit our editorial criteria which related to the Sanders and Clinton campaign (DNC Leaks) and the Clinton political campaign and Foundation (Podesta Emails). No-one disputes the public importance of these publications. It would be unconscionable for WikiLeaks to withhold such an archive from the public during an election.At the same time, we cannot publish what we do not have. To date, we have not received information on Donald Trump s campaign, or Jill Stein s campaign, or Gary Johnson s campaign or any of the other candidates that fufills our stated editorial criteria. As a result of publishing Clinton s cables and indexing her emails we are seen as domain experts on Clinton archives. So it is natural that Clinton sources come to us.We publish as fast as our resources will allow and as fast as the public can absorb it.That is our commitment to ourselves, to our sources, and to the public.This is not due to a personal desire to influence the outcome of the election. The Democratic and Republican candidates have both expressed hostility towards whistleblowers. I spoke at the launch of the campaign for Jill Stein, the Green Party candidate, because her platform addresses the need to protect them. This is an issue that is close to my heart because of the Obama administration s inhuman and degrading treatment of one of our alleged sources, Chelsea Manning. But WikiLeaks publications are not an attempt to get Jill Stein elected or to take revenge over Ms Manning s treatment either.Publishing is what we do. To withhold the publication of such information until after the election would have been to favour one of the candidates above the public s right to know.This is after all what happened when the New York Times withheld evidence of illegal mass surveillance of the US population for a year until after the 2004 election, denying the public a critical understanding of the incumbent president George W Bush, which probably secured his reelection. The current editor of the New York Times has distanced himself from that decision and rightly so.The US public defends free speech more passionately, but the First Amendment only truly lives through its repeated exercise. The First Amendment explicitly prevents the executive from attempting to restrict anyone s ability to speak and publish freely. The First Amendment does not privilege old media, with its corporate advertisers and dependencies on incumbent power factions, over WikiLeaks  model of scientific journalism or an individual s decision to inform their friends on social media. The First Amendment unapologetically nurtures the democratization of knowledge. With the Internet, it has reached its full potential.Yet, some weeks ago, in a tactic reminiscent of Senator McCarthy and the red scare, Wikileaks, Green Party candidate Stein, Glenn Greenwald and Clinton s main opponent were painted with a broad, red brush. The Clinton campaign, when they were not spreading obvious untruths, pointed to unnamed sources or to speculative and vague statements from the intelligence community to suggest a nefarious allegiance with Russia. The campaign was unable to invoke evidence about our publications because none exists.In the end, those who have attempted to malign our groundbreaking work over the past four months seek to inhibit public understanding perhaps because it is embarrassing to them   a reason for censorship the First Amendment cannot tolerate. Only unsuccessfully do they try to claim that our publications are inaccurate.WikiLeaks  decade-long pristine record for authentication remains. Our key publications this round have even been proven through the cryptographic signatures of the companies they passed through, such as Google. It is not every day you can mathematically prove that your publications are perfect but this day is one of them.We have endured intense criticism, primarily from Clinton supporters, for our publications. Many long-term supporters have been frustrated because we have not addressed this criticism in a systematic way or responded to a number of false narratives about Wikileaks  motivation or sources. Ultimately, however, if WL reacted to every false claim, we would have to divert resources from our primary work.WikiLeaks, like all publishers, is ultimately accountable to its funders. Those funders are you. Our resources are entirely made up of contributions from the public and our book sales. This allows us to be principled, independent and free in a way no other influential media organization is. But it also means that we do not have the resources of CNN, MSNBC or the Clinton campaign to constantly rebuff criticism.Yet if the press obeys considerations above informing the public, we are no longer talking about a free press, and we are no longer talking about an informed public.Wikileaks remains committed to publishing information that informs the public, even if many, especially those in power, would prefer not to see it. WikiLeaks must publish. It must publish and be damned.",1,0,0.20256682194199585,9902,very long (2K+),uncertain (<0.4),False Negative (Fake->Real)
"CNN HOST Doesn’t Recognize Star Spangled Banner…Tells Viewers To Listen To French National Anthem When reporting on President Donald Trump s meeting with French President Emmanuel Macron on Thursday, a CNN host embarrassingly mistook the  Star Spangled Banner  for the French national anthem. [0:25]Harlow was pointing out how fighting the Islamic State is a key factor of America s relationship with France when the band started playing the anthem in the background. Let s just listen in to the French national anthem for just a moment,  Harlow said, directing viewers to the scene of the two presidents.  The Washington Free Beacon ",1,0,0.23048560385357342,634,long (500-2K),uncertain (<0.4),False Negative (Fake->Real)
